component_name,price,currency,store,url,category,scraped_at
Chieftec Visio AIR Black micro ATX,1699.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-visio-air-mid-tower-black.html,case,2026-06-13 02:33:37
Corsair AIR 5400 LX-R LINK White - Gehäuse - Miditower - Weiß,255.00,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-AIR-5400-LX-R-LINK-White-Gehaeuse-Miditower-Weiss/3400243,case,2026-06-13 02:33:37
Corsair Frame 4000D - Gehäuse - Miditower - Schwarz,90.58,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-Frame-4000D-Gehaeuse-Miditower-Schwarz/3318392,case,2026-06-13 02:33:37
Corsair Frame 4000D - Gehäuse - Miditower - Weiß,99.90,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-Frame-4000D-Gehaeuse-Miditower-Weiss/3318411,case,2026-06-13 02:33:37
Corsair Frame 4000D RS ARGB - Gehäuse - Miditower - Schwarz,119.90,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-Frame-4000D-RS-ARGB-Gehaeuse-Miditower-Schwarz/3318412,case,2026-06-13 02:33:37
Corsair Frame 4000D RS ARGB - Gehäuse - Miditower - Weiß,119.90,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-Frame-4000D-RS-ARGB-Gehaeuse-Miditower-Weiss/3318416,case,2026-06-13 02:33:37
Corsair FRAME 4500X RS-R ARGB - Gehäuse - Miditower - Schwarz,199.90,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-FRAME-4500X-RS-R-ARGB-Gehaeuse-Miditower-Schwarz/3400214,case,2026-06-13 02:33:37
Corsair iCUE 5000X RGB QL Edition - White - Gehäuse - Miditower - Weiß,329.90,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-iCUE-5000X-RGB-QL-Edition-White-Gehaeuse-Miditower-Weiss/3033684,case,2026-06-13 02:33:37
Corsair iCUE LINK 5000T LX RGB White - Gehäuse - Miditower - Weiß,269.00,EUR,proshop.de,https://www.proshop.de/Gehaeuse/Corsair-iCUE-LINK-5000T-LX-RGB-White-Gehaeuse-Miditower-Weiss/3308769,case,2026-06-13 02:33:37
"Cougar Airface 180, Black",34990.00,KZT,shop.kz,https://shop.kz/offer/korpus-cougar-airface-180-black/,case,2026-06-13 02:33:37
"Cougar Airface 180, White",36990.00,KZT,shop.kz,https://shop.kz/offer/korpus-cougar-airface-180-white/,case,2026-06-13 02:33:37
Cougar Airface Pro RGB CGR-5AD1B-AIR-RGB,284.20,BYN,onliner.by,https://catalog.onliner.by/chassis/cougar/cgr5ad1bairrgb,case,2026-06-13 02:33:37
Cougar Airface RGB CGR-5ZD1B-AIR-RGB,179.70,BYN,onliner.by,https://catalog.onliner.by/chassis/cougar/cgr5zd1bairrgb,case,2026-06-13 02:33:37
"Cougar CFV235 WH, White",67990.00,KZT,shop.kz,https://shop.kz/offer/korpus-cougar-cfv235-wh-white/,case,2026-06-13 02:33:37
